mass,ctau,acc_lxybin1_ptbin1_isobin1,nevt_lxybin1_ptbin1_isobin1,trigsf_unc_lxybin1_ptbin1_isobin1,acc_lxybin1_ptbin1_isobin2,nevt_lxybin1_ptbin1_isobin2,trigsf_unc_lxybin1_ptbin1_isobin2,acc_lxybin1_ptbin1_isobin3,nevt_lxybin1_ptbin1_isobin3,trigsf_unc_lxybin1_ptbin1_isobin3,acc_lxybin1_ptbin2_isobin1,nevt_lxybin1_ptbin2_isobin1,trigsf_unc_lxybin1_ptbin2_isobin1,acc_lxybin1_ptbin2_isobin2,nevt_lxybin1_ptbin2_isobin2,trigsf_unc_lxybin1_ptbin2_isobin2,acc_lxybin1_ptbin2_isobin3,nevt_lxybin1_ptbin2_isobin3,trigsf_unc_lxybin1_ptbin2_isobin3,acc_lxybin2_ptbin1_isobin1,nevt_lxybin2_ptbin1_isobin1,trigsf_unc_lxybin2_ptbin1_isobin1,acc_lxybin2_ptbin1_isobin2,nevt_lxybin2_ptbin1_isobin2,trigsf_unc_lxybin2_ptbin1_isobin2,acc_lxybin2_ptbin1_isobin3,nevt_lxybin2_ptbin1_isobin3,trigsf_unc_lxybin2_ptbin1_isobin3,acc_lxybin2_ptbin2_isobin1,nevt_lxybin2_ptbin2_isobin1,trigsf_unc_lxybin2_ptbin2_isobin1,acc_lxybin2_ptbin2_isobin2,nevt_lxybin2_ptbin2_isobin2,trigsf_unc_lxybin2_ptbin2_isobin2,acc_lxybin2_ptbin2_isobin3,nevt_lxybin2_ptbin2_isobin3,trigsf_unc_lxybin2_ptbin2_isobin3,acc_lxybin3_ptbin1_isobin1,nevt_lxybin3_ptbin1_isobin1,trigsf_unc_lxybin3_ptbin1_isobin1,acc_lxybin3_ptbin1_isobin2,nevt_lxybin3_ptbin1_isobin2,trigsf_unc_lxybin3_ptbin1_isobin2,acc_lxybin3_ptbin1_isobin3,nevt_lxybin3_ptbin1_isobin3,trigsf_unc_lxybin3_ptbin1_isobin3,acc_lxybin3_ptbin2_isobin1,nevt_lxybin3_ptbin2_isobin1,trigsf_unc_lxybin3_ptbin2_isobin1,acc_lxybin3_ptbin2_isobin2,nevt_lxybin3_ptbin2_isobin2,trigsf_unc_lxybin3_ptbin2_isobin2,acc_lxybin3_ptbin2_isobin3,nevt_lxybin3_ptbin2_isobin3,trigsf_unc_lxybin3_ptbin2_isobin3,acc_lxybin4_ptbin1_isobin1,nevt_lxybin4_ptbin1_isobin1,trigsf_unc_lxybin4_ptbin1_isobin1,acc_lxybin4_ptbin1_isobin2,nevt_lxybin4_ptbin1_isobin2,trigsf_unc_lxybin4_ptbin1_isobin2,acc_lxybin4_ptbin1_isobin3,nevt_lxybin4_ptbin1_isobin3,trigsf_unc_lxybin4_ptbin1_isobin3,acc_lxybin4_ptbin2_isobin1,nevt_lxybin4_ptbin2_isobin1,trigsf_unc_lxybin4_ptbin2_isobin1,acc_lxybin4_ptbin2_isobin2,nevt_lxybin4_ptbin2_isobin2,trigsf_unc_lxybin4_ptbin2_isobin2,acc_lxybin4_ptbin2_isobin3,nevt_lxybin4_ptbin2_isobin3,trigsf_unc_lxybin4_ptbin2_isobin3,acc_lxybin5_ptbin1_isobin1,nevt_lxybin5_ptbin1_isobin1,trigsf_unc_lxybin5_ptbin1_isobin1,acc_lxybin5_ptbin1_isobin2,nevt_lxybin5_ptbin1_isobin2,trigsf_unc_lxybin5_ptbin1_isobin2,acc_lxybin5_ptbin1_isobin3,nevt_lxybin5_ptbin1_isobin3,trigsf_unc_lxybin5_ptbin1_isobin3,acc_lxybin5_ptbin2_isobin1,nevt_lxybin5_ptbin2_isobin1,trigsf_unc_lxybin5_ptbin2_isobin1,acc_lxybin5_ptbin2_isobin2,nevt_lxybin5_ptbin2_isobin2,trigsf_unc_lxybin5_ptbin2_isobin2,acc_lxybin5_ptbin2_isobin3,nevt_lxybin5_ptbin2_isobin3,trigsf_unc_lxybin5_ptbin2_isobin3,acc_lxybin6_ptbin1_isobin1,nevt_lxybin6_ptbin1_isobin1,trigsf_unc_lxybin6_ptbin1_isobin1,acc_lxybin6_ptbin1_isobin2,nevt_lxybin6_ptbin1_isobin2,trigsf_unc_lxybin6_ptbin1_isobin2,acc_lxybin6_ptbin1_isobin3,nevt_lxybin6_ptbin1_isobin3,trigsf_unc_lxybin6_ptbin1_isobin3,acc_lxybin6_ptbin2_isobin1,nevt_lxybin6_ptbin2_isobin1,trigsf_unc_lxybin6_ptbin2_isobin1,acc_lxybin6_ptbin2_isobin2,nevt_lxybin6_ptbin2_isobin2,trigsf_unc_lxybin6_ptbin2_isobin2,acc_lxybin6_ptbin2_isobin3,nevt_lxybin6_ptbin2_isobin3,trigsf_unc_lxybin6_ptbin2_isobin3
0.6,0.4,6.638942694606115e-05,6,0.034,0.0,0,0.0,1.1610273999853587e-05,1,0.034,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0022935834837622122,275,0.199,0.00029034736350578736,36,0.199,0.0005278043213076934,65,0.027,1.9636069565060343e-05,2,0.043,0.0,0,0.0,2.1035718995359968e-05,2,0.027,0.0019133254246460599,513,0.127,0.0004406758118521788,117,0.127,0.0005886993969779928,130,0.127,4.08925428795458e-05,6,0.127,1.3808221935098245e-05,2,0.127,2.8858921631724758e-05,4,0.127,0.00021789181212355325,111,0.248,2.0080850822290955e-05,12,0.248,5.247934485637396e-05,22,0.248,1.406800285059842e-05,3,0.248,0.0,0,0.248,0.0,0,0.248,0.00018291675109029725,143,0.314,2.0497245014652312e-05,16,0.314,2.6568576749014907e-05,16,0.314,4.489980776195091e-05,11,0.314,3.141472353131195e-06,2,0.314,1.4094200845782255e-05,5,0.314,2.375040942444164e-06,15,0.314,6.71971440490224e-07,2,0.314,1.250026546941667e-06,4,0.314,3.6867474813544686e-07,1,0.314,0.0,0,0.314,2.730000019952365e-06,3,0.314
0.6,0.6,4.772972773671993e-05,6,0.034,0.0,0,0.0,8.177482536794957e-06,1,0.034,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0020162488678432343,275,0.199,0.00026228207316965585,36,0.199,0.00046272268341348286,65,0.027,1.4821518554061928e-05,2,0.043,0.0,0,0.0,1.5294369758760217e-05,2,0.027,0.002443953943661906,513,0.127,0.0005590406095944382,117,0.127,0.0006770208977262606,130,0.127,3.8041377113342815e-05,6,0.127,1.271902818084899e-05,2,0.127,2.5999214036542948e-05,4,0.127,0.00039213080836232107,111,0.248,3.985584722754163e-05,12,0.248,8.580876293979592e-05,22,0.248,1.6114985859344486e-05,3,0.248,0.0,0,0.248,0.0,0,0.248,0.00046807662681927356,143,0.314,5.229986218699754e-05,16,0.314,5.9587327374277905e-05,16,0.314,6.521150493588422e-05,11,0.314,6.601516572232193e-06,2,0.314,2.1336665669554916e-05,5,0.314,1.498018025594719e-05,15,0.314,3.3222394239380578e-06,2,0.314,6.152866401190652e-06,4,0.314,1.735351341770804e-06,1,0.314,0.0,0,0.314,7.6172872923301065e-06,3,0.314
0.6,0.8,3.717641748501381e-05,6,0.034,0.0,0,0.0,6.303983606287266e-06,1,0.034,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.001744442966588522,275,0.199,0.00022997312643546351,36,0.199,0.00040012868944502297,65,0.027,1.1831127911405228e-05,2,0.043,0.0,0,0.0,1.1979396728652956e-05,2,0.027,0.0025810437647974913,513,0.127,0.0005891549948322812,117,0.127,0.0006767352900641294,130,0.127,3.372678304569407e-05,6,0.127,1.124932259249527e-05,2,0.127,2.269320610322566e-05,4,0.127,0.0004978329564255212,111,0.248,5.269197253726745e-05,12,0.248,0.00010268344041864954,22,0.248,1.584818664186081e-05,3,0.248,0.0,0,0.248,0.0,0,0.248,0.0007374599660573409,143,0.314,8.372647886206898e-05,16,0.314,8.419502714042659e-05,16,0.314,7.303421850229915e-05,11,0.314,8.8004713987615e-06,2,0.314,2.4211595789230633e-05,5,0.314,4.0386460409175644e-05,15,0.314,6.8010467375639175e-06,2,0.314,1.3099874064549511e-05,4,0.314,3.458329213810156e-06,1,0.314,0.0,0,0.314,1.1919885807935929e-05,3,0.314
0.6,1.0,3.0424006530918217e-05,6,0.034,0.0,0,0.0,5.1270269905507544e-06,1,0.034,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0015228165385212566,275,0.199,0.00020234600661287063,36,0.199,0.000349264415771286,65,0.027,9.826386911649655e-06,2,0.043,0.0,0,0.0,9.836332815993622e-06,2,0.027,0.002551081280239984,513,0.127,0.0005818255551424525,117,0.127,0.0006464728390471695,130,0.127,2.9837207956023206e-05,6,0.127,9.945735985341069e-06,2,0.127,1.9891471970682137e-05,4,0.127,0.0005519883471864293,111,0.248,5.967441591204641e-05,12,0.248,0.00010940309583875177,22,0.248,1.4918603978011603e-05,3,0.248,0.0,0,0.248,0.0,0,0.248,0.0009498177866000721,143,0.314,0.00010940309583875177,16,0.314,9.94573598534107e-05,16,0.314,7.459301989005802e-05,11,0.314,9.945735985341069e-06,2,0.314,2.4864339963352674e-05,5,0.314,7.459301989005802e-05,15,0.314,9.945735985341069e-06,2,0.314,1.9891471970682137e-05,4,0.314,4.972867992670534e-06,1,0.314,0.0,0,0.314,1.4918603978011603e-05,3,0.314
0.6,2.0,4.916149725384866e-05,2,0.034,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0007831602334642675,33,0.199,0.00013844594658698613,6,0.199,7.364830779002273e-05,3,0.199,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.001829111188738911,105,0.127,0.00038294266907359036,22,0.127,0.0005941695683128201,33,0.127,6.396321997159714e-05,3,0.127,2.1881121184737456e-05,1,0.127,6.553026648603027e-05,3,0.127,0.0006549647314528763,47,0.248,9.595771900286215e-05,7,0.248,0.00014420356317828675,9,0.248,0.0,0,0.248,2.066667252255896e-05,1,0.248,0.0,0,0.248,0.0012134309245215185,100,0.314,0.00016730057870754017,10,0.314,0.00017781630392764148,7,0.314,1.698491892644119e-05,1,0.314,1.9120972088824634e-05,0,0.314,0.0,0,0.314,0.0002865609584555329,65,0.314,4.5110715988458714e-05,9,0.314,2.5646847189290842e-05,4,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,4.0,2.5155224212709385e-05,2,0.034,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.00042803384564189687,33,0.199,7.775291786642822e-05,6,0.199,4.126509185157987e-05,3,0.199,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0011368056521495684,105,0.127,0.00023815487799953584,22,0.127,0.00036208188700725334,33,0.127,3.5090880454285486e-05,3,0.127,1.1813116883494118e-05,1,0.127,3.5414263844616616e-05,3,0.127,0.00046799344977306064,47,0.248,6.936215280678433e-05,7,0.248,9.444796067394854e-05,9,0.248,0.0,0,0.248,1.1562850455185212e-05,1,0.248,0.0,0,0.248,0.0010709504775531572,100,0.314,0.00013064955338265292,10,0.314,0.00012792854387991308,7,0.314,1.074267021473381e-05,1,0.314,1.1230644332743204e-05,0,0.314,0.0,0,0.314,0.00040769748882485147,65,0.314,5.84398599531645e-05,9,0.314,2.844938158563183e-05,4,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,6.0,1.6899790591460962e-05,2,0.034,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.00029402505676745603,33,0.199,5.3913373110205475e-05,6,0.199,2.8589563226336945e-05,3,0.199,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0008158874404019792,105,0.127,0.00017094183845236714,22,0.127,0.0002579844691875195,33,0.127,2.4131554893379827e-05,3,0.127,8.079445537467846e-06,1,0.127,2.4230487105856434e-05,3,0.127,0.00035186880662546957,47,0.248,5.230270072766721e-05,7,0.248,6.897182211467164e-05,9,0.248,0.0,0,0.248,8.00291874697036e-06,1,0.248,0.0,0,0.248,0.0008701192599946559,100,0.314,0.00010170977818127678,10,0.314,9.673838628542428e-05,7,0.314,7.745459886828319e-06,1,0.314,7.899900756626922e-06,0,0.314,0.0,0,0.314,0.00039431175326819635,65,0.314,5.531713773788519e-05,9,0.314,2.5569999381815732e-05,4,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,8.0,1.272374045017131e-05,2,0.034,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.00022385427915174754,33,0.199,4.1242039382059255e-05,6,0.199,2.1861059171949167e-05,3,0.199,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0006350569996894603,105,0.127,0.00013305850371178823,22,0.127,0.00020005005717498673,33,0.127,1.838219066502634e-05,3,0.127,6.137577417572875e-06,1,0.127,1.841046434223819e-05,3,0.127,0.00028032511091378363,47,0.248,4.172119607646085e-05,7,0.248,5.415182517000383e-05,9,0.248,0.0,0,0.248,6.115712283240065e-06,1,0.248,0.0,0,0.248,0.0007216260228854256,100,0.314,8.254560726392772e-05,10,0.314,7.734865353341065e-05,7,0.314,6.041177361063106e-06,1,0.314,6.0860707817358555e-06,0,0.314,0.0,0,0.314,0.00035793472397019756,65,0.314,4.978248535374438e-05,9,0.314,2.244682004543829e-05,4,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,10.0,1.020253592517548e-05,2,0.034,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.00018070660306803162,33,0.199,3.338831906318397e-05,6,0.199,1.769363180915456e-05,3,0.199,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0005195277659146143,105,0.127,0.00010885343666782394,22,0.127,0.00016328015500173592,33,0.127,1.4843650454703264e-05,3,0.127,4.947883484901088e-06,1,0.127,1.4843650454703264e-05,3,0.127,0.00023255052379035114,47,0.248,3.463518439430762e-05,7,0.248,4.4530951364109794e-05,9,0.248,0.0,0,0.248,4.947883484901088e-06,1,0.248,0.0,0,0.248,0.000613537552127735,100,0.314,6.927036878861524e-05,10,0.314,6.432248530371414e-05,7,0.314,4.947883484901088e-06,1,0.314,4.947883484901088e-06,0,0.314,0.0,0,0.314,0.0003216124265185707,65,0.314,4.4530951364109794e-05,9,0.314,1.9791533939604353e-05,4,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,15.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.00017703298602764385,5,0.199,0.0,0,0.0,6.982022506474625e-05,2,0.027,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0003732850662200161,12,0.127,3.0471305539753322e-05,1,0.127,6.2396598318904e-05,2,0.127,3.215436674147818e-05,1,0.127,0.0,0,0.127,0.0,0,0.127,0.0002109341375532908,7,0.248,3.0069199124062684e-05,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0003093001787595238,9,0.314,8.524366678690597e-05,2,0.314,3.032681618447525e-05,1,0.314,0.0,0,0.314,0.0,0,0.314,3.082529090495911e-05,1,0.314,0.0003585826292787077,14,0.314,2.6247623481300806e-05,1,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,20.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.00013375954359651815,5,0.199,0.0,0,0.0,5.268791813316845e-05,2,0.027,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0002840357368168883,12,0.127,2.3327694695889778e-05,1,0.127,4.7437948918996575e-05,2,0.127,2.423000061765232e-05,1,0.127,0.0,0,0.127,0.0,0,0.127,0.00016200608606740087,7,0.248,2.3109974403462978e-05,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.00024238002407484766,9,0.314,6.659520087309459e-05,2,0.314,2.324956050648669e-05,1,0.314,0.0,0,0.314,0.0,0,0.314,2.351866211483916e-05,1,0.314,0.00028870950494649185,14,0.314,2.0995677073893853e-05,1,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,25.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.00010748354645745088,5,0.199,0.0,0,0.0,4.2306221001919406e-05,2,0.027,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0002292080597327565,12,0.127,1.8893547896308675e-05,1,0.127,3.8261303153814685e-05,2,0.127,1.943903587815986e-05,1,0.127,0.0,0,0.127,0.0,0,0.127,0.00013146902249282642,7,0.248,1.876114138857828e-05,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.00019910022587894322,9,0.314,5.460279939893619e-05,2,0.314,1.884606604481885e-05,1,0.314,0.0,0,0.314,0.0,0,0.314,1.9009431051589923e-05,1,0.314,0.00024107592958406109,14,0.314,1.745850642163961e-05,1,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,30.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,8.983513249526863e-05,5,0.199,0.0,0,0.0,3.534212691712907e-05,2,0.027,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.000192115186633665,12,0.127,1.5874501198727283e-05,1,0.127,3.2058393407910405e-05,2,0.127,1.622984442358978e-05,1,0.127,0.0,0,0.127,0.0,0,0.127,0.00011060642150805995,7,0.248,1.5787905510379057e-05,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.00016887633709242221,9,0.314,4.6256852908318915e-05,2,0.314,1.5843463238019945e-05,1,0.314,0.0,0,0.314,0.0,0,0.314,1.5950179087787505e-05,1,0.314,0.00020673953379061937,14,0.314,1.4928538102459787e-05,1,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,35.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,7.71645724383424e-05,5,0.199,0.0,0,0.0,3.034662551055148e-05,2,0.027,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.00016535252301149003,12,0.127,1.3686794143259451e-05,1,0.127,2.7585658620735547e-05,2,0.127,1.3930089406810864e-05,1,0.127,0.0,0,0.127,0.0,0,0.127,9.54533247356251e-05,7,0.248,1.362733695118272e-05,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0001465943217045781,9,0.314,4.011819609978495e-05,2,0.314,1.3665490236717698e-05,1,0.314,0.0,0,0.314,0.0,0,0.314,1.3738701308449764e-05,1,0.314,0.00018088164524464293,14,0.314,1.3033600546469245e-05,1,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,40.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,6.762621599798009e-05,5,0.199,0.0,0,0.0,2.65883913331012e-05,2,0.027,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.00014513303801449526,12,0.127,1.202876687219358e-05,1,0.127,2.4207940656723396e-05,2,0.127,1.220117648631659e-05,1,0.127,0.0,0,0.127,0.0,0,0.127,8.39495073415595e-05,7,0.248,1.1986543513350229e-05,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.000129494817250129,9,0.314,3.541516270577292e-05,2,0.314,1.2013642278788397e-05,1,0.314,0.0,0,0.314,0.0,0,0.314,1.2065599691797332e-05,1,0.314,0.00016073267312837562,14,0.314,1.1562929862735508e-05,1,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,45.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,6.0186433994173955e-05,5,0.199,0.0,0,0.0,2.3658424669505012e-05,2,0.027,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.00012931891015411913,12,0.127,1.0728899040940876e-05,1,0.127,2.1567035671011777e-05,2,0.127,1.0854034806172077e-05,1,0.127,0.0,0,0.127,0.0,0,0.127,7.491902079520942e-05,7,0.248,1.0698203466532519e-05,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.00011596137711219566,9,0.314,3.169761640731321e-05,2,0.314,1.07179064542019e-05,1,0.314,0.0,0,0.314,0.0,0,0.314,1.0755660094295746e-05,1,0.314,0.00014460122328207884,14,0.314,1.0389112774434492e-05,1,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,50.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,5.422131503857414e-05,5,0.199,0.0,0,0.0,2.1310097540427566e-05,2,0.027,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.00011661202793565282,12,0.127,9.682487633863456e-06,1,0.127,1.9445590297105214e-05,2,0.127,9.774788202456145e-06,1,0.127,0.0,0,0.127,0.0,0,0.127,6.764195116080923e-05,7,0.248,9.65981593495666e-06,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.00010498538676028958,9,0.314,2.8685548313750656e-05,2,0.314,9.67436968977122e-06,1,0.314,0.0,0,0.314,0.0,0,0.314,9.7022432064593e-06,1,0.314,0.00013140010293537083,14,0.314,9.430863502236987e-06,1,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,55.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,4.933195513751173e-05,5,0.199,0.0,0,0.0,1.9385856157749102e-05,2,0.027,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.00010617861878771834,12,0.127,8.822004841226171e-06,1,0.127,1.7704080365337827e-05,2,0.127,8.8907526212553e-06,1,0.127,0.0,0,0.127,0.0,0,0.127,6.165296858130275e-05,7,0.248,8.805100540198636e-06,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,9.590533775219254e-05,9,0.314,2.6195737934358038e-05,2,0.314,8.815952900467038e-06,1,0.314,0.0,0,0.314,0.0,0,0.314,8.836729204913261e-06,1,0.314,0.00012040024194823457,14,0.314,8.633979256774013e-06,1,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,60.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,4.5251427945759e-05,5,0.199,0.0,0,0.0,1.7780337272866125e-05,2,0.027,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,9.745869472713034e-05,12,0.127,8.101950678989958e-06,1,0.127,1.6248835761921005e-05,2,0.127,8.153358287378857e-06,1,0.127,0.0,0,0.127,0.0,0,0.127,5.663797452676165e-05,7,0.248,8.08929874568254e-06,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,8.826951096264838e-05,9,0.314,2.4103301911551196e-05,2,0.314,8.097421363990461e-06,1,0.314,0.0,0,0.314,0.0,0,0.314,8.112967805361284e-06,1,0.314,0.00011109504999320176,14,0.314,7.960969322584047e-06,1,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,65.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,4.179436224909635e-05,5,0.199,0.0,0,0.0,1.642041102854411e-05,2,0.027,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,9.0062215241714e-05,12,0.127,7.4905486603691315e-06,1,0.127,1.5014640661053165e-05,2,0.127,7.528913454163891e-06,1,0.127,0.0,0,0.127,0.0,0,0.127,5.2377292545494614e-05,7,0.248,7.481099149083416e-06,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,8.175900510511158e-05,9,0.314,2.232020197716588e-05,2,0.314,7.4871662810435265e-06,1,0.314,0.0,0,0.314,0.0,0,0.314,7.49877411142214e-06,1,0.314,0.00010312186577647692,14,0.314,7.3850942645597644e-06,1,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,70.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3.882801616481793e-05,5,0.199,0.0,0,0.0,1.5253729714764358e-05,2,0.027,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,8.370915332822835e-05,12,0.127,6.9649342750598555e-06,1,0.127,1.395468746685715e-05,2,0.127,6.993312022765038e-06,1,0.127,0.0,0,0.127,0.0,0,0.127,4.8712671222690796e-05,7,0.248,6.957940479840044e-06,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,7.614229809678925e-05,9,0.314,2.0782604120412616e-05,2,0.314,6.962431232560134e-06,1,0.314,0.0,0,0.314,0.0,0,0.314,6.971021272436631e-06,1,0.314,9.621437527508715e-05,14,0.314,6.886778467409222e-06,1,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,75.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3.6254831215961535e-05,5,0.199,0.0,0,0.0,1.424183622197232e-05,2,0.027,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,7.81932820063409e-05,12,0.127,6.508238862929201e-06,1,0.127,1.3034511434251006e-05,2,0.127,6.528853906934264e-06,1,0.127,0.0,0,0.127,0.0,0,0.127,4.552723062657396e-05,7,0.248,6.503155653370942e-06,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,7.12472672035461e-05,9,0.314,1.9443096603036863e-05,2,0.314,6.5064194244735205e-06,1,0.314,0.0,0,0.314,0.0,0,0.314,6.512662423798807e-06,1,0.314,9.01726862395081e-05,14,0.314,6.451365927849732e-06,1,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
0.6,80.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3.4001499925096575e-05,5,0.199,0.0,0,0.0,1.3355842144399144e-05,2,0.027,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,7.335935070771105e-05,12,0.127,6.107742714542304e-06,1,0.127,1.2228175924671434e-05,2,0.127,6.122246805815203e-06,1,0.127,0.0,0,0.127,0.0,0,0.127,4.2732764217215175e-05,7,0.248,6.104164602434858e-06,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,6.694328737810495e-05,9,0.314,1.826573353786124e-05,2,0.314,6.106462563721368e-06,1,0.314,0.0,0,0.314,0.0,0,0.314,6.110855742189017e-06,1,0.314,8.484386475954841e-05,14,0.314,6.067668910637441e-06,1,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314,0.0,0,0.314
